Campus Sexual Assault Whistleblower Protection Act of 2016|114|House|Jackie Speier(D) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2016-09-15|https://www.congress.gov/114/bills/hr5972/BILLS-114hr5972ih.pdf
Zika Pregnancy and Infant Registry Act of 2016|114|House|Gus Bilirakis(R) |Sponsor introductory remarks on measure. (CR H5504)|2016-09-15|https://www.congress.gov/114/bills/hr6010/BILLS-114hr6010ih.pdf
Combat Sexual Harassment in Housing Act|114|Senate|Jeanne Shaheen(D) |Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.|2016-09-14|https://www.congress.gov/114/bills/s3324/BILLS-114s3324is.pdf
Lost Boys and Girls RISE Act|114|House|Karen Bass(D) |Referred to the House Committee on Foreign Affairs.|2016-09-13|https://www.congress.gov/114/bills/hr6006/BILLS-114hr6006ih.pdf
Expressing support for the designation of September 2016 as "National Campus Sexual Assault Awareness Month".|114|House|ELEANOR NORTON(D) |Referred to the House Committee on Oversight and Government Reform.|2016-09-13|https://www.congress.gov/114/bills/hres864/BILLS-114hres864ih.pdf
A resolution designating the week of September 5 through September 9, 2016, as "Recognizing the 40th Anniversary of Women at the United States Naval Academy Week".|114|Senate|BARBARA MIKULSKI(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent.|2016-09-08|https://www.congress.gov/114/bills/sres550/BILLS-114sres550ats.pdf
Dismemberment Abortion Ban Act of 2016|114|Senate|James Lankford(R) |Read twice and referred to the Committee on the Judiciary.|2016-09-08|https://www.congress.gov/114/bills/s3306/BILLS-114s3306is.pdf
Duty to Report Sexual Assault Act of 2016|114|House|Patrick Meehan(R) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2016-08-10|https://www.congress.gov/114/bills/hr5865/BILLS-114hr5865ih.pdf
To amend title II of the Social Security Act to improve social security benefits for widows and widowers in two-income households.|114|House|Linda Sánchez(D) |Referred to the Subcommittee on Social Security.|2016-08-03|https://www.congress.gov/114/bills/hr5892/BILLS-114hr5892ih.pdf
Interstate Sextortion Prevention Act|114|House|Katherine Clark(D) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2016-07-27|https://www.congress.gov/114/bills/hr5749/BILLS-114hr5749ih.pdf
Menstrual Products Tax Credit Act of 2016|114|House|Grace Meng(D) |Referred to the House Committee on Ways and Means.|2016-07-18|https://www.congress.gov/114/bills/hr5917/BILLS-114hr5917ih.pdf
Accurate Labeling of Menstrual Products Act of 2016|114|House|Grace Meng(D) |Referred to the House Committee on Energy and Commerce.|2016-07-18|https://www.congress.gov/114/bills/hr5916/BILLS-114hr5916ih.pdf
Women's Public Health and Safety Act|114|House|Sean Duffy(R) |Read twice and referred to the Committee on Finance.|2016-07-14|https://www.congress.gov/114/bills/hr3495/BILLS-114hr3495rfs.pdf
Combating Sexual Harassment in Housing Act|114|Senate|Jeanne Shaheen(D) |Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.|2016-07-14|https://www.congress.gov/114/bills/s3220/BILLS-114s3220is.pdf
Mom and Pop SHOP Act of 2016|114|House|Sean Maloney(D) |Referred to the House Committee on Energy and Commerce.|2016-07-14|https://www.congress.gov/114/bills/hr5856/BILLS-114hr5856ih.pdf
Birth Control Privacy Act|114|House|Suzan DelBene(D) |Referred to the House Committee on Energy and Commerce.|2016-07-13|https://www.congress.gov/114/bills/hr5746/BILLS-114hr5746ih.pdf
Fair Housing for Domestic Violence and Sexual Assault Survivors Act of 2016|114|Senate|Jeanne Shaheen(D) |Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.|2016-07-12|https://www.congress.gov/114/bills/s3164/BILLS-114s3164is.pdf
Protecting Girls' Access to Education in Vulnerable Settings Act|114|House|STEVE CHABOT(R) |Referred to the House Committee on Foreign Affairs.|2016-07-12|https://www.congress.gov/114/bills/hr5735/BILLS-114hr5735ih.pdf
A resolution designating August 16, 2016, as "National Airborne Day".|114|Senate|Lisa Murkowski(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S4947; text as passed Senate: CR S4946)|2016-07-11|https://www.congress.gov/114/bills/sres525/BILLS-114sres525ats.pdf
Expressing the sense of the House of Representatives that governments should assure that all travelers departing for or returning from a destination where mosquito transmission of the Zika Virus is occurring will be informed of symptoms of the Zika Virus, the measures that should be taken to protect against mosquito bites, and inform women who are pregnant or may become pregnant to seek the advice of their physician prior to travel.|114|House|SHEILA JACKSON LEE(D) |Referred to the House Committee on Foreign Affairs.|2016-07-08|https://www.congress.gov/114/bills/hres815/BILLS-114hres815ih.pdf
Expressing support for the designation of August 16, 2016, as "National Airborne Day".|114|House|Christopher Gibson(R) |Referred to the House Committee on Oversight and Government Reform.|2016-07-08|https://www.congress.gov/114/bills/hres816/BILLS-114hres816ih.pdf
Patsy T. Mink Gender Equity in Education Act of 2016|114|Senate|Mazie Hirono(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2016-07-07|https://www.congress.gov/114/bills/s3147/BILLS-114s3147is.pdf
Expressing support for designation of May 5, 2017, as "National Day of Awareness for Missing and Murdered Native Women and Girls".|114|House|Ryan Zinke(R) |Referred to the Subcommittee on Indian, Insular and Alaska Native Affairs.|2016-07-07|https://www.congress.gov/114/bills/hres807/BILLS-114hres807ih.pdf
Tulare Youth Recreation and Women's History Enhancement Act|114|House|Devin Nunes(R) |Referred to the Subcommittee on Federal Lands.|2016-07-07|https://www.congress.gov/114/bills/hr5616/BILLS-114hr5616ih.pdf
Patsy T. Mink Gender Equity in Education Act of 2016|114|House|LOUISE SLAUGHTER(D) |Referred to the House Committee on Education and the Workforce.|2016-07-07|https://www.congress.gov/114/bills/hr5682/BILLS-114hr5682ih.pdf
Female Veteran Suicide Prevention Act|114|Senate|BARBARA BOXER(D) |Became Public Law No: 114-188.|2016-06-30|https://www.congress.gov/114/bills/s2487/BILLS-114s2487enr.pdf
Sexual Assault Survivors' Rights Act|114|House|Debbie Wasserman Schultz(D) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2016-06-30|https://www.congress.gov/114/bills/hr5571/BILLS-114hr5571ih.pdf
To amend the Federal Lands Recreation Enhancement Act to provide free admission to Federal recreational lands and waters for children 17 years of age and younger on their birthday, and for other purposes.|114|House|Daniel Kildee(D) |Referred to the Subcommittee on Conservation and Forestry.|2016-06-30|https://www.congress.gov/114/bills/hr5565/BILLS-114hr5565ih.pdf
A resolution relative to the death of Pat Summitt, head coach emeritus of the University of Tennessee women's basketball team.|114|Senate|Lamar Alexander(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S4730; text as passed Senate: CR S4730)|2016-06-29|https://www.congress.gov/114/bills/sres516/BILLS-114sres516ats.pdf
A resolution designating May 5, 2017, as the "National Day of Awareness for Missing and Murdered Native Women and Girls".|114|Senate|Steve Daines(R) |Referred to the Committee on the Judiciary. (text of measure as introduced: CR S4651-4652)|2016-06-28|https://www.congress.gov/114/bills/sres514/BILLS-114sres514is.pdf
A resolution affirming the importance of title IX, applauding the increase in educational opportunities available to women and girls, and recognizing the tremendous amount of work left to be done to further increase such opportunities.|114|Senate|Patty Murray(D) |Referred to the Committee on Health, Education, Labor, and Pensions. (text of measure as introduced: CR S4552-4553)|2016-06-23|https://www.congress.gov/114/bills/sres510/BILLS-114sres510is.pdf
Expanding Care for Female Veterans Act|114|House|STEVE ISRAEL(D) |Referred to the Subcommittee on Health.|2016-06-21|https://www.congress.gov/114/bills/hr5431/BILLS-114hr5431ih.pdf
Women's Suffrage Centennial Commission Act|114|Senate|Tammy Baldwin(D) |Read twice and referred to the Committee on the Judiciary.|2016-06-16|https://www.congress.gov/114/bills/s3073/BILLS-114s3073is.pdf
To provide the right of American Indians born in Canada or the United States to pass the borders of the United States to any individual who is a member, or is eligible to be a member, of a Federally recognized Indian tribe in the United States or Canada, and for other purposes.|114|House|Derek Kilmer(D) |Referred to the Subcommittee on Immigration and Border Security.|2016-06-15|https://www.congress.gov/114/bills/hr5412/BILLS-114hr5412ih.pdf
Justice for Victims of Military Sexual Assault Act|114|House|Ryan Zinke(R) |Referred to the Subcommittee on Military Personnel.|2016-06-07|https://www.congress.gov/114/bills/hr5257/BILLS-114hr5257ih.pdf
To amend title 10, United States Code, to provide an extension of the special survivor indemnity allowance provided to widows and widowers of certain deceased members of the uniformed services.|114|House|Alan Grayson(D) |Referred to the Subcommittee on Military Personnel.|2016-06-07|https://www.congress.gov/114/bills/hr5151/BILLS-114hr5151ih.pdf
A resolution urging the United States Soccer Federation to immediately eliminate gender pay inequity and treat all athletes with the same respect and dignity.|114|Senate|Patty Murray(D) |Resolution agreed to in Senate without amendment and with a preamble by Voice Vote. (consideration: CR S3257)|2016-05-26|https://www.congress.gov/114/bills/sres462/BILLS-114sres462ats.pdf
Amending the Rules of the House of Representatives to observe a moment of silence in the House on the first legislative day of each month for those killed or wounded in United States engagements in Iraq, Afghanistan, and other countries where Americans are serving in harms way.|114|House|WALTER JONES(R) |Referred to the House Committee on Rules.|2016-05-26|https://www.congress.gov/114/bills/hres755/BILLS-114hres755ih.pdf
Newborn Care Improvement Act|114|Senate|Amy Klobuchar(D) |Committee on Veterans' Affairs. Hearings held. Hearings printed: S.Hrg. 114-702.|2016-05-24|https://www.congress.gov/114/bills/s2520/BILLS-114s2520is.pdf
Urging the United States Soccer Federation to immediately eliminate gender pay inequity and treat all athletes with the same respect and dignity.|114|House|ROSA DELAURO(D) |Referred to the House Committee on Education and the Workforce.|2016-05-24|https://www.congress.gov/114/bills/hres746/BILLS-114hres746ih.pdf
Women and Lung Cancer Research and Preventive Services Act of 2016|114|House|RICHARD NOLAN(D) |Referred to the Subcommittee on Health.|2016-05-20|https://www.congress.gov/114/bills/hr5263/BILLS-114hr5263ih.pdf
Expressing the sense of the House of Representatives regarding the important role of the health care industry in identifying victims of sex trafficking.|114|House|Diane Black(R) |Referred to the Subcommittee on Health.|2016-05-20|https://www.congress.gov/114/bills/hres730/BILLS-114hres730ih.pdf
A resolution commemorating the 100th anniversary of the 1916 Easter Rising, a seminal moment in the journey of Ireland to independence.|114|Senate|Patrick Leahy(D) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (consideration: CR S3036; text as passed Senate: CR 5/18/2016 S2978)|2016-05-19|https://www.congress.gov/114/bills/sres469/BILLS-114sres469ats.pdf
Access to Birth Control Act|114|Senate|Cory Booker(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2016-05-19|https://www.congress.gov/114/bills/s2960/BILLS-114s2960is.pdf
Women and Lung Cancer Research and Preventive Services Act of 2016|114|Senate|Kelly Ayotte(R) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2016-05-17|https://www.congress.gov/114/bills/s2941/BILLS-114s2941is.pdf
Supporting the goals and ideals of the Fair Housing Act and Fair Housing Month, which includes bringing attention to the discrimination faced by minority populations in the United States in housing and housing-related transactions on the basis of race, color, national origin, sex, familial status, disability, and religion.|114|House|Al Green(D) |Referred to the Subcommittee on the Constitution and Civil Justice.|2016-05-17|https://www.congress.gov/114/bills/hres714/BILLS-114hres714ih.pdf
To amend title 38, United States Code, to clarify the eligibility of children of Vietnam veterans born with spina bifida for benefits of the Department of Veterans Affairs.|114|House|SANFORD BISHOP(D) |Referred to the House Committee on Veterans' Affairs.|2016-05-16|https://www.congress.gov/114/bills/hr5248/BILLS-114hr5248ih.pdf
Safe Medications for Moms and Babies Act of 2016|114|House|Jaime Herrera Beutler(R) |Referred to the Subcommittee on Health.|2016-05-13|https://www.congress.gov/114/bills/hr5219/BILLS-114hr5219ih.pdf
Improving Treatment for Pregnant and Postpartum Women Act of 2016|114|House|Ben Lujan(D) |Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2016-05-12|https://www.congress.gov/114/bills/hr3691/BILLS-114hr3691rfs.pdf
Honoring women who have served, and who are currently serving, as members of the Armed Forces and recognizing the recently expanded service opportunities available to female members of the Armed Forces.|114|House|LORETTA SANCHEZ(D) |Referred to the Subcommittee on Military Personnel.|2016-05-05|https://www.congress.gov/114/bills/hres681/BILLS-114hres681ih.pdf
A resolution recognizing and supporting the goals and ideals of National Sexual Assault Awareness and Prevention Month.|114|Senate|Charles Grassley(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S2576-2577; text as passed Senate: CR S2565)|2016-04-28|https://www.congress.gov/114/bills/sres452/BILLS-114sres452ats.pdf
Extending Justice for Sex Crime Victims Act of 2016|114|Senate|Dianne Feinstein(D) |Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S2563)|2016-04-28|https://www.congress.gov/114/bills/s2895/BILLS-114s2895is.pdf
Supporting the goals and ideals of Sexual Assault Awareness and Prevention Month.|114|House|Tom Reed(R) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2016-04-28|https://www.congress.gov/114/bills/hres675/BILLS-114hres675ih.pdf
A resolution congratulating the University of Nebraska-Lincoln women's bowling team for winning the 2015 National Collegiate Athletic Association Bowling Championship.|114|Senate|Deb Fischer(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S2423; text as passed Senate: CR S2421)|2016-04-25|https://www.congress.gov/114/bills/sres439/BILLS-114sres439ats.pdf
Recognizing Linemen, the profession of Linemen, and the contributions of these brave men and women to protect public safety, and expressing support of designation of April 18, 2016, as National Lineman Appreciation Day.|114|House|Tom Price(R) |Referred to the Subcommittee on Energy and Power.|2016-04-22|https://www.congress.gov/114/bills/hres685/BILLS-114hres685ih.pdf
A resolution recognizing linemen, the profession of linemen, and the contributions of these brave men and women who protect public safety, and expressing support for the designation of April 18, 2016, as "National Lineman Appreciation Day".|114|Senate|Thomas Tillis(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S2350)|2016-04-20|https://www.congress.gov/114/bills/sres433/BILLS-114sres433ats.pdf
Amending the Rules of the House of Representatives to require that a standing committee (or subcommittee thereof) hearing be held whenever there is a moment of silence in the House for a tragedy involving gun violence.|114|House|Tony Cárdenas(D) |Referred to the House Committee on Rules.|2016-04-20|https://www.congress.gov/114/bills/hres694/BILLS-114hres694ih.pdf
100 Years of Women in Congress Act|114|House|Grace Meng(D) |Received in the Senate and Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.|2016-04-19|https://www.congress.gov/114/bills/hr4570/BILLS-114hr4570rfs.pdf
Recognizing linemen, the profession of linemen, the contributions of these brave men and women who protect public safety, and expressing support for the designation of April 18, 2016, as National Lineman Appreciation Day.|114|House|Mick Mulvaney(R) |Referred to the Subcommittee on Energy and Power.|2016-04-15|https://www.congress.gov/114/bills/hres674/BILLS-114hres674ih.pdf
A resolution congratulating the 2016 national champions, the University of South Dakota Coyotes, for winning the 2016 Women's National Invitation Tournament.|114|Senate|Mike Rounds(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S2107; text as passed Senate: CR S2102)|2016-04-14|https://www.congress.gov/114/bills/sres428/BILLS-114sres428ats.pdf
A resolution expressing the sense of the Senate that the United States should support and protect the right of women working in developing countries to safe workplaces, free from gender-based violence, reprisals, and intimidation.|114|Senate|Patty Murray(D) |Referred to the Committee on Foreign Relations. (text of measure as introduced: CR S2101-2102)|2016-04-14|https://www.congress.gov/114/bills/sres426/BILLS-114sres426is.pdf
Supporting and protecting the right of women working in developing countries to safe workplaces, free from gender-based violence, reprisals, and intimidation.|114|House|Jackie Speier(D) |Referred to the House Committee on Foreign Affairs.|2016-04-14|https://www.congress.gov/114/bills/hres683/BILLS-114hres683ih.pdf
Urging the Department of State to provide necessary equipment and training to the men and women of the Kurdish Peshmerga in the fight against the Islamic State of Iraq and Syria (ISIS).|114|House|ILEANA ROS-LEHTINEN(R) |Referred to the House Committee on Foreign Affairs.|2016-04-14|https://www.congress.gov/114/bills/hres682/BILLS-114hres682ih.pdf
Authorizing the use of Emancipation Hall in the Capitol Visitor Center for an event to celebrate the birthday of King Kamehameha I.|114|House|Mark Takai(D) |Message on Senate action sent to the House.|2016-04-14|https://www.congress.gov/114/bills/hconres115/BILLS-114hconres115enr.pdf
A resolution supporting the goals of International Women's Day.|114|Senate|Jeanne Shaheen(D) |Resolution agreed to in Senate with an amendment and an amended preamble by Unanimous Consent. (consideration: CR S2063; text of committee substitute as amended: CR S2063)|2016-04-13|https://www.congress.gov/114/bills/sres388/BILLS-114sres388ats.pdf
A resolution supporting the goals and ideals of Take Our Daughters And Sons To Work Day.|114|Senate|Richard Burr(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S2064; text: CR S2029)|2016-04-13|https://www.congress.gov/114/bills/sres424/BILLS-114sres424ats.pdf
A resolution congratulating the University of Minnesota Women's Ice Hockey Team on winning the 2016 National Collegiate Athletic Association Women's Ice Hockey Championship.|114|Senate|Amy Klobuchar(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S2064; text: CR S2028-2029)|2016-04-13|https://www.congress.gov/114/bills/sres423/BILLS-114sres423ats.pdf
A resolution congratulating the University of Connecticut Women's Basketball Team for winning the 2016 National Collegiate Athletic Association Division I title.|114|Senate|Richard Blumenthal(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S2064; text as passed Senate: CR S2028)|2016-04-13|https://www.congress.gov/114/bills/sres421/BILLS-114sres421ats.pdf
Congratulating the University of Minnesota Women's Ice Hockey Team on winning the 2016 National Collegiate Athletic Association Women's Ice Hockey Championship.|114|House|Keith Ellison(D) |Referred to the House Committee on Education and the Workforce.|2016-04-13|https://www.congress.gov/114/bills/hres677/BILLS-114hres677ih.pdf
A resolution designating April 5, 2016, as "Gold Star Wives Day".|114|Senate|Richard Burr(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S1676; text as passed Senate: CR S1675)|2016-04-05|https://www.congress.gov/114/bills/sres413/BILLS-114sres413ats.pdf
A resolution recognizing the Girl Scouts of the United States of America on the 100th Anniversary of the Girl Scout Gold Award, the highest award in the Girl Scouts, which has stood for excellence and leadership for girls everywhere since 1916.|114|Senate|BARBARA MIKULSKI(D) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent.|2016-04-05|https://www.congress.gov/114/bills/sres406/BILLS-114sres406ats.pdf
Stopping Sexual Exploitation of Power Act|114|House|Lois Frankel(D) |Referred to the Subcommittee on Military Personnel.|2016-04-05|https://www.congress.gov/114/bills/hr4864/BILLS-114hr4864ih.pdf
Women's Pension Protection Act of 2015|114|House|JANICE SCHAKOWSKY(D) |Referred to the Subcommittee on Health, Employment, Labor, and Pensions.|2016-03-23|https://www.congress.gov/114/bills/hr4235/BILLS-114hr4235ih.pdf
Supporting Working Moms Act of 2015|114|House|CAROLYN MALONEY(D) |Referred to the Subcommittee on Workforce Protections.|2016-03-23|https://www.congress.gov/114/bills/hr4113/BILLS-114hr4113ih.pdf
Honoring women who have served, and who are currently serving, as members of the Armed Forces and recognizing the recently expanded service opportunities available to female members of the Armed Forces.|114|House|LORETTA SANCHEZ(D) |Referred to the Subcommittee on Military Personnel.|2016-03-21|https://www.congress.gov/114/bills/hres643/BILLS-114hres643ih.pdf
Recognizing the life and legacy of Henrietta Lacks in honor of Women's History Month.|114|House|ELIJAH CUMMINGS(D) |Referred to the Subcommittee on Health.|2016-03-18|https://www.congress.gov/114/bills/hres638/BILLS-114hres638ih.pdf
A resolution recognizing March 2016 as "National Women's History Month".|114|Senate|Dianne Feinstein(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S1607; text as passed Senate: CR S1602-1603)|2016-03-17|https://www.congress.gov/114/bills/sres409/BILLS-114sres409ats.pdf
