Commending the present Army Nurse Corps for extending equal opportunities to men and women, and recognizing the brave and honorable service during and before 1955 of men who served as Army hospital corpsmen and women who served in the Army Nurse Corps.|106|House|RUSH HOLT(D) |Motion to reconsider laid on the table Agreed to without objection.|2000-12-15|https://www.congress.gov/106/bills/hres476/BILLS-106hres476eh.pdf
To amend title II of the Social Security Act to provide for full benefits for disabled widows and widowers without regard to age.|106|House|NITA LOWEY(D) |Referred to the Subcommittee on Social Security.|2000-11-01|https://www.congress.gov/106/bills/hr5577/BILLS-106hr5577ih.pdf
Commending the men and women who fought the year 2000 wildfires for their heroic efforts in protecting human lives and safety and limiting property losses.|106|House|GREG WALDEN(R) |Received in the Senate.|2000-10-31|https://www.congress.gov/106/bills/hconres434/BILLS-106hconres434eh.pdf
Battered Women's Employment Protection Act|106|House|LUCILLE ROYBAL-ALLARD(D) |Referred to the Subcommittee on Workforce Protections.|2000-10-28|https://www.congress.gov/106/bills/hr5262/BILLS-106hr5262ih.pdf
Global School Meals and Women and Children Nutrition Resolution of 2000|106|House|TONY HALL(D) |Referred to the House Committee on International Relations.|2000-10-24|https://www.congress.gov/106/bills/hres649/BILLS-106hres649ih.pdf
Mother Teresa Religious Workers Act|106|Senate|SPENCER ABRAHAM(R) |Held at the desk.|2000-10-23|https://www.congress.gov/106/bills/s2406/BILLS-106s2406es.pdf
A resolution expressing the sense of the Senate that the men and women who fought the Jasper Fire in the Black Hills of South Dakota should be commended for their heroic efforts.|106|Senate|THOMAS DASCHLE(D) |Star Print ordered on the resolution.|2000-10-18|https://www.congress.gov/106/bills/sres376/BILLS-106sres376ats.pdf
Women's Health Research Career Enhancement Act of 2000|106|Senate|THOMAS HARKIN(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (text of measure as introduced: CR S10720-10721)|2000-10-18|https://www.congress.gov/106/bills/s3215/BILLS-106s3215is.pdf
Providing for consideration of the Senate amendment to the bill (H.R. 4386) to amend title XIX of the Social Security Act to provide medical assistance for certain women screened and found to have breast or cervical cancer under a federally funded screening program, to amend the Public Health Service Act and the Federal Food, Drug, and Cosmetic Act with respect to surveillance and information concerning the relationship between cervical cancer and the human papillomavirus (HPV), and for other purposes.|106|House|SUE MYRICK(R) |Motion to reconsider laid on the table Agreed to without objection.|2000-10-12|https://www.congress.gov/106/bills/hres628/BILLS-106hres628eh.pdf
Expressing the sense of the House of Representatives with respect to postpartum depression.|106|House|JACK KINGSTON(R) |Motion to reconsider laid on the table Agreed to without objection.|2000-10-10|https://www.congress.gov/106/bills/hres163/BILLS-106hres163eh.pdf
Waiving points of order against the conference report to accompany the bill (H.R. 3244) to combat trafficking of persons, especially into the sex trade, slavery, and slavery-like conditions in the United States and countries around the world through prevention, through prosecution and enforcement against traffickers, and through protection and assistance to victims of trafficking.|106|House|DEBORAH PRYCE(R) |Motion to reconsider laid on the table Agreed to without objection.|2000-10-06|https://www.congress.gov/106/bills/hres613/BILLS-106hres613eh.pdf
Sexual Assault Prosecution Act of 2000|106|Senate|ROBERT TORRICELLI(D) |Read twice and referred to the Committee on the Judiciary. (text of measure as introduced: CR S9950)|2000-10-05|https://www.congress.gov/106/bills/s3168/BILLS-106s3168is.pdf
Historically Women's Public Colleges or Universities Historic Building Restoration and Preservation Act|106|House|CHARLES PICKERING(R) |Received in the Senate.|2000-10-04|https://www.congress.gov/106/bills/hr4503/BILLS-106hr4503eh.pdf
Child Sex Crimes Wiretapping Act of 2000|106|House|BILL MCCOLLUM(R) |Received in the Senate.|2000-10-04|https://www.congress.gov/106/bills/hr3484/BILLS-106hr3484eh.pdf
Charles A. Lazzaretto Peace Officer Widows and Widowers Protection Act of 1999|106|House|JAMES ROGAN(R) |Referred to the Subcommittee on Crime.|2000-10-04|https://www.congress.gov/106/bills/hr4193/BILLS-106hr4193ih.pdf
Providing Annual Pap Tests to Save Women's Lives Act of 2000|106|Senate|Olympia Snowe(R) |Read twice and referred to the Committee on Finance.|2000-10-02|https://www.congress.gov/106/bills/s3141/BILLS-106s3141is.pdf
Violence Against Women Act of 2000|106|House|CONSTANCE MORELLA(R) |Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 834.|2000-09-27|https://www.congress.gov/106/bills/hr1248/BILLS-106hr1248pcs.pdf
National Domestic Violence Hotline Enhancement Act|106|Senate|PAUL WELLSTONE(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2000-09-26|https://www.congress.gov/106/bills/s3110/BILLS-106s3110is.pdf
Equity in Contracting for Women Act of 2000 |106|House|NYDIA VELAZQUEZ(D) |Placed on the Union Calendar, Calendar No. 530.|2000-09-21|https://www.congress.gov/106/bills/hr4897/BILLS-106hr4897rh.pdf
Concurrent Resolution recognizing, appreciating, and remembering with dignity and respect the Native American men and women who have served the United States in military service.|106|Senate|CARL LEVIN(D) |Referred to the Committee on Indian Affairs. (text of measure as introduced: CR S8770)|2000-09-19|https://www.congress.gov/106/bills/sconres137/BILLS-106sconres137is.pdf
Recognizing, appreciating, and remembering with dignity and respect the Native American men and women who have served the United States in military service.|106|House|BART STUPAK(D) |Referred to the House Committee on Veterans' Affairs.|2000-09-18|https://www.congress.gov/106/bills/hconres403/BILLS-106hconres403ih.pdf
Recognizing the contributions of Susan B. Anthony and Elizabeth Cady Stanton to the women's suffrage movement.|106|House|SHERWOOD BOEHLERT(R) |Referred to the Subcommittee on the Constitution.|2000-09-15|https://www.congress.gov/106/bills/hconres391/BILLS-106hconres391ih.pdf
Pregnancy Discrimination Act Amendments of 2000|106|Senate|Olympia Snowe(R) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2000-09-11|https://www.congress.gov/106/bills/s3023/BILLS-106s3023is.pdf
Breast Imaging Goes High Tech in the Future for Women Act (BRIGHT Future for Women Act)|106|House|E. SHAW(R) |Referred to the Subcommittee on Health and Environment.|2000-08-31|https://www.congress.gov/106/bills/hr5088/BILLS-106hr5088ih.pdf
Violence Against Women Civil Rights Restoration Act of 2000|106|House|JOHN CONYERS(D) |Referred to the Subcommittee on Crime.|2000-08-10|https://www.congress.gov/106/bills/hr5021/BILLS-106hr5021ih.pdf
A bill to amend the Act establishing Women's Rights National Historical Park to permit the Secretary of the Interior to acquire title in fee simple to the Hunt House located in Waterloo, New York.|106|Senate|DANIEL MOYNIHAN(D) |Became Public Law No: 106-258.|2000-08-08|https://www.congress.gov/106/bills/s1910/BILLS-106s1910enr.pdf
To amend title II of the Social Security Act to provide an exception to the nine-month duration of marriage requirement for widows and widowers in cases in which the marriage was postponed by legal impediments to the marriage caused by State restrictions on divorce from a prior spouse institutionalized due to mental incompetence or similar incapacity.|106|House|THOMAS ALLEN(D) |Referred to the House Committee on Ways and Means.|2000-07-27|https://www.congress.gov/106/bills/hr5007/BILLS-106hr5007ih.pdf
Violent Sexual Offender Parental Notification Act|106|Senate|Charles Schumer(D) |Read twice and referred to the Committee on the Judiciary.|2000-07-25|https://www.congress.gov/106/bills/s2911/BILLS-106s2911is.pdf
Violence Against Women Office Act|106|House|MICHAEL FORBES(D) |Referred to the Subcommittee on Crime.|2000-07-24|https://www.congress.gov/106/bills/hr4848/BILLS-106hr4848ih.pdf
Battered Immigrant Women Protection Act of 1999|106|House|JANICE SCHAKOWSKY(D) |Subcommittee Hearings Held.|2000-07-20|https://www.congress.gov/106/bills/hr3083/BILLS-106hr3083ih.pdf
